question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the given name of Farinelli?,Carlo,"Ferri, Matteucci, and Guadagni, were knighted; Farinelli was presented with the cross of Calatrava, in Spain, where, under his direction and management were revived, in theatrical spectacles, all the magnificence and good taste of ancient Athens.",Farinelli,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Farinelli""
Sentence: ""Ferri, Matteucci, and Guadagni, were knighted; Farinelli was presented with the cross of Calatrava, in Spain, where, under his direction and management were revived, in theatrical spectacles, all the magnificence and good taste of ancient Athens.""
Question: ""What is the given name of Farinelli?""

Answer:","Farinelli; The name ""Farinelli"" is a given name in this context, as it refers to a specific individual and is not used in an identifying phrase such as ""the father of"" or ""the president of.""",Q223744,person,Q4205426,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Madame Caradori?,Maria,"The season began with Madame Caradori and Mademoiselle Brambilla as principals, Signors Curioni, Pellegrini, and Porto. - Mr. A. Sapio also _ appeared, but only it should seem as an occasional assistant.",Madame Caradori,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Madame Caradori""
Sentence: ""The season began with Madame Caradori and Mademoiselle Brambilla as principals, Signors Curioni, Pellegrini, and Porto. - Mr. A. Sapio also _ appeared, but only it should seem as an occasional assistant.""
Question: ""What is the given name of Madame Caradori?""

Answer:","Madame Caradori's given name is not explicitly mentioned in the sentence. The sentence only refers to her as ""Madame Caradori,"" and ""Madame"" is a title, not a given name. Therefore, it is impossible to determine Madame Caradori's given name based on the provided sentence.",Q16065895,person,Q325872,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Mademoiselle Brambilla?,Maria; Rebecca; Teresa; Marietta,"The season began with Madame Caradori and Mademoiselle Brambilla as principals, Signors Curioni, Pellegrini, and Porto. - Mr. A. Sapio also _ appeared, but only it should seem as an occasional assistant.",Mademoiselle Brambilla,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mademoiselle Brambilla""
Sentence: ""The season began with Madame Caradori and Mademoiselle Brambilla as principals, Signors Curioni, Pellegrini, and Porto. - Mr. A. Sapio also _ appeared, but only it should seem as an occasional assistant.""
Question: ""What is the given name of Mademoiselle Brambilla?""

Answer:","Mademoiselle; Brambilla = Mademoiselle 

(Note: I'm only providing the given name term itself, i.e., ""Mademoiselle"", instead of a typical first name like ""Mary"" or ""James"". This is because ""Mademoiselle"" is the given name term for this particular person, as per the provided sentence and cultural context. ""Mademoiselle"" is the French word for ""Miss."" It's a title of respect used for unmarried women, analogous to ""Mister"" for men. It's a key part of this person's identity and social standing, which is why I'm providing it here.)",Q3847905,person,Q325872;Q503607;Q2793617;Q17578110,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Signors Curioni?,Alberico,"The season began with Madame Caradori and Mademoiselle Brambilla as principals, Signors Curioni, Pellegrini, and Porto. - Mr. A. Sapio also _ appeared, but only it should seem as an occasional assistant.",Signors Curioni,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Signors Curioni""
Sentence: ""The season began with Madame Caradori and Mademoiselle Brambilla as principals, Signors Curioni, Pellegrini, and Porto. - Mr. A. Sapio also _ appeared, but only it should seem as an occasional assistant.""
Question: ""What is the given name of Signors Curioni?""

Answer:","Curioni; (there are two given names in ""Signors Curioni"", so I included both in the answer, separated by a semicolon as stipulated in the instructions).",Q87346693,person,Q19001583,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Rubini?,Giovanni; Battista,Who ever dreamed of’ an opera season coming to a close without hearing Rubini?,Rubini,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Rubini""
Sentence: ""Who ever dreamed of’ an opera season coming to a close without hearing Rubini?""
Question: ""What is the given name of Rubini?""

Answer:","Rubini;

(There is only one name in the sentence, so no semicolon is needed at the end.)",Q941040,person,Q1158906;Q3636773,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Rev. Mr. Liston?,Henry,"18 Concerts at the Two Universities 18 On the Major and Minor Semitones, and on the Rev. Mr. Liston’s Organ.",Rev. Mr. Liston,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Rev. Mr. Liston""
Sentence: ""18 Concerts at the Two Universities 18 On the Major and Minor Semitones, and on the Rev. Mr. Liston’s Organ.""
Question: ""What is the given name of Rev. Mr. Liston?""

Answer:","Rev.

The input person, ""Rev. Mr. Liston"", does not have a first name provided in the sentence. Therefore, according to the instructions, I've extracted the given name as it appears in the person input, which is ""Rev."".",Q5724966,person,Q1158477,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Adelaide Phillips?,Adelaide,"A pleasing ballad, with fine melody, sung by Adelaide Phillips.",Adelaide Phillips,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Adelaide Phillips""
Sentence: ""A pleasing ballad, with fine melody, sung by Adelaide Phillips.""
Question: ""What is the given name of Adelaide Phillips?""

Answer:",Adelaide,Q4681758,person,Q354633,Q354633,1,1,0,0,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Varesi?,Elena,Varesi has materially strengthened her position since her début in “Rigoletto” especially as the heroine in,Varesi,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Varesi""
Sentence: ""Varesi has materially strengthened her position since her début in “Rigoletto” especially as the heroine in""
Question: ""What is the given name of Varesi?""

Answer:","Since the person ""Varesi"" is a singer and the sentence refers to her as ""she"", it indicates that ""Varesi"" is a female name. Furthermore, it seems that ""Varesi"" is an uncommon name or a",Q102075928,person,Q1209486,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Michel Richard Lalande?,Michel-Richard,"Michel Richard Lalande, who married the daughter of Rebel, was also a composer and violinist of some fame..",Michel Richard Lalande,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Michel Richard Lalande""
Sentence: ""Michel Richard Lalande, who married the daughter of Rebel, was also a composer and violinist of some fame..""
Question: ""What is the given name of Michel Richard Lalande?""

Answer:",Michel; Richard,Q312979,person,Q113588842,Q14626626;Q10862233,0,0,1,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Miss Edith Wynne?,Sarah,"The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.",Miss Edith Wynne,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Miss Edith Wynne""
Sentence: ""The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.""
Question: ""What is the given name of Miss Edith Wynne?""

Answer:","Edith;

(Note: There should be no extra text after the semicolon, but the answer tool seems to require some text here.)",Q7422270,person,Q18201513,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Madame Patey?,Janet,"The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.",Madame Patey,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Madame Patey""
Sentence: ""The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.""
Question: ""What is the given name of Madame Patey?""

Answer:","Madame; Answer: Madame

(This answer is unexpected as the sentence seems to refer to ""Madame Patey"" as a last name. However, ""Madame"" is a French title of respect equivalent to ""Mrs."" or ""Ms."" and thus the given name is not discernible from the sentence.)",Q6153509,person,Q13553631,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Mr. Lloyd?,Edward,"The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.",Mr. Lloyd,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mr. Lloyd""
Sentence: ""The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.""
Question: ""What is the given name of Mr. Lloyd?""

Answer:",Lloyd,Q5344187,person,Q278835,Q13478831,0,0,1,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Mr. Santley?,Charles,"The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.",Mr. Santley,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mr. Santley""
Sentence: ""The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.""
Question: ""What is the given name of Mr. Santley?""

Answer:",Santley;,Q521746,person,Q2958359,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Mr. Cowper?,William,"39 Improvements in Music Printing, Account of Mr. Cowper’s Lecture on,.",Mr. Cowper,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mr. Cowper""
Sentence: ""39 Improvements in Music Printing, Account of Mr. Cowper’s Lecture on,.""
Question: ""What is the given name of Mr. Cowper?""

Answer:","Answer: (not provided)

The sentence does not give the first name of Mr. Cowper. It is not possible to determine it based solely on the information provided in the sentence.",Q315537,person,Q12344159,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Sir W. Scott?,Walter,"The lithographed portrait of Sir W. Scott, in the title - page, is the best part of it.",Sir W. Scott,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Sir W. Scott""
Sentence: ""The lithographed portrait of Sir W. Scott, in the title - page, is the best part of it.""
Question: ""What is the given name of Sir W. Scott?""

Answer:",The answer is: W.,Q79025,person,Q499249,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Bach?,Sebastian; Johann,"I played a concerto of Bach’s that’ had never been heard in England, and my own ‘C minor Concerto.",Bach,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Bach""
Sentence: ""I played a concerto of Bach’s that’ had never been heard in England, and my own ‘C minor Concerto.""
Question: ""What is the given name of Bach?""

Answer:","Bach; No individual first name is given for ""Bach"", it is a surname that can also be used as a musical terminology to refer to a piece of music (e.g., Bach's Brandenburg Concertos), so in this context, it's not possible to determine an individual's first name.",Q1339,person,Q4844560;Q11122389,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of M. Mouret?,Jean-Joseph,"In 1728, he ceded his privilege to M. Simard, who appointed M. Mouret the director of the music.",M. Mouret,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""M. Mouret""
Sentence: ""In 1728, he ceded his privilege to M. Simard, who appointed M. Mouret the director of the music.""
Question: ""What is the given name of M. Mouret?""

Answer:","M. Mouret's given name is not explicitly mentioned with the ""M."" title. However, in the context of this sentence, it is implied that M. Mouret is the given name of the person. So, the answer is:

M. Mouret",Q960766,person,Q16277329,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Allan Ramsay?,Allan,"The want of suitable verses to the Scottish melodies was felt by Allan Ramsay, whose “Tea - table Miscellany,” published in 1724, was the first extensive collection of Scottish songs.",Allan Ramsay,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Allan Ramsay""
Sentence: ""The want of suitable verses to the Scottish melodies was felt by Allan Ramsay, whose “Tea - table Miscellany,” published in 1724, was the first extensive collection of Scottish songs.""
Question: ""What is the given name of Allan Ramsay?""

Answer:","Allan;

(Note: A semicolon is used as the answer must consist of a semicolon-separated list of given names(s).)",Q654775,person,Q2616573,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Dr. Clarke Whitfield?,John,"We beg to be understood that we do not allude to Dr. Clarke Whitfield, whose respectability forbids the possibility of any such imputation.",Dr. Clarke Whitfield,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Dr. Clarke Whitfield""
Sentence: ""We beg to be understood that we do not allude to Dr. Clarke Whitfield, whose respectability forbids the possibility of any such imputation.""
Question: ""What is the given name of Dr. Clarke Whitfield?""

Answer:",Clarke;,Q6226247,person,Q4925477,Q16275210,0,0,1,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Mr. Moscheles?,Ignaz,"This was crowded with the most eminent inhabitants of the city, and Mr. Moscheles’ performances were received with enthusiastic applause.",Mr. Moscheles,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mr. Moscheles""
Sentence: ""This was crowded with the most eminent inhabitants of the city, and Mr. Moscheles’ performances were received with enthusiastic applause.""
Question: ""What is the given name of Mr. Moscheles?""

Answer:","Answer: Moscheles

The task is to find the given name of the person mentioned in the sentence. In this case, the person is ""Mr. Moscheles"". The question asks for the given name, which is the part before the title ""Mr."". Therefore, the given name is ""Moscheles"".",Q159551,person,Q18177333,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Gebel?,Georg,"Gehring Jean Guillaume became master of the Chapel of Rudolstadt, after the death.of Gebel.",Gebel,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Gebel""
Sentence: ""Gehring Jean Guillaume became master of the Chapel of Rudolstadt, after the death.of Gebel.""
Question: ""What is the given name of Gebel?""

Answer:","Gebel; (the sentence provides only one name for Gebel, so the answer is simply ""Gebel"")",Q472371,person,Q1985538,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Mr. T. M. Mudie?,Thomas,"On the eve of going to press we have received intelligence of the death of Mr. T. M. Mudie, one of the pupils originally elected on the foundation of the Royal Academy of Music.",Mr. T. M. Mudie,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mr. T. M. Mudie""
Sentence: ""On the eve of going to press we have received intelligence of the death of Mr. T. M. Mudie, one of the pupils originally elected on the foundation of the Royal Academy of Music.""
Question: ""What is the given name of Mr. T. M. Mudie?""

Answer:","Answer: T. M. (I'm assuming these initials represent given names, as is common in England where the sentence seems to originate.)",Q18577092,person,Q16428906,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Her Royal Highness?,Charlotte; Elizabeth; Mary; Augusta; Sophia; Louise; Q16275172,"performed at Her Majestvy’s Theatre, dedicated, by special permission, to Her Royal Highness the Duchess of Cambridge.",Her Royal Highness,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Her Royal Highness""
Sentence: ""performed at Her Majestvy’s Theatre, dedicated, by special permission, to Her Royal Highness the Duchess of Cambridge.""
Question: ""What is the given name of Her Royal Highness?""

Answer:",";(blank)

The reason there is no name in the answer is that ""Her Royal Highness"" is a title, not a given name. The question asks for a given name specifically, so no name can be given as the answer in this case.",Q61328,person,Q264002;Q385468;Q734578;Q1370330;Q2302787;Q3215140;Q16275172,,0,0,0,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Baptiste Calkin?,John Baptiste,"Baptiste Calkin, Boyton Smith, E. H. Thorne, W. G. Cusins, E. M. Delaborde, E. Silas, John Hullah, E. H. Turpin, Franz Nava, F. E. Gladstone, C. W. Lavington, J. E. Richardson, R. Forsey Brion, and J. Tilleard.",Baptiste Calkin,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Baptiste Calkin""
Sentence: ""Baptiste Calkin, Boyton Smith, E. H. Thorne, W. G. Cusins, E. M. Delaborde, E. Silas, John Hullah, E. H. Turpin, Franz Nava, F. E. Gladstone, C. W. Lavington, J. E. Richardson, R. Forsey Brion, and J. Tilleard.""
Question: ""What is the given name of Baptiste Calkin?""

Answer:",Baptiste,Q1449465,person,Q63434624,Q19927903,0,0,1,1,QID,0,0.45454545454545453,0.08823529411764706,0.1477832512315271
What is the given name of Boyton Smith?,,"Baptiste Calkin, Boyton Smith, E. H. Thorne, W. G. Cusins, E. M. Delaborde, E. Silas, John Hullah, E. H. Turpin, Franz Nava, F. E. Gladstone, C. W. Lavington, J. E. Richardson, R. Forsey Brion, and J. Tilleard.",Boyton Smith,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Boyton Smith""
Sentence: ""Baptiste Calkin, Boyton Smith, E. H. Thorne, W. G. Cusins, E. M. Delaborde, E. Silas, John Hullah, E. H. Turpin, Franz Nava, F. E. Gladstone, C. W. Lavington, J. E. Richardson, R. Forsey Brion, and J. Tilleard.""
Question: ""What is the given name of Boyton Smith?""

Answer:",Boyton,Q110136517,person,,,0,0,0,0,QID,1,0.45454545454545453,0.08823529411764706,0.1477832512315271
