question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the given name of Cherubini?,Louis-Marie,"The programme contained selections from the works of Bach, Handel, Mendelssohn, Cherubini, and Lefébure - Wély.",Cherubini,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Cherubini""
Sentence: ""The programme contained selections from the works of Bach, Handel, Mendelssohn, Cherubini, and Lefébure - Wély.""
Question: ""What is the given name of Cherubini?""

Answer:",;,Q20721,person,Q14656817,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Lefébure - Wély?,James; Louis; Alfred,"The programme contained selections from the works of Bach, Handel, Mendelssohn, Cherubini, and Lefébure - Wély.",Lefébure - Wély,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Lefébure - Wély""
Sentence: ""The programme contained selections from the works of Bach, Handel, Mendelssohn, Cherubini, and Lefébure - Wély.""
Question: ""What is the given name of Lefébure - Wély?""

Answer:",;,Q546919,person,Q677191;Q2897866;Q3480335,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Mr. Mocre?,Thomas,"Mr. Mocre is the adaptor of words to this composition, which is a tirana, arranged by Mr. Bishop.",Mr. Mocre,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mr. Mocre""
Sentence: ""Mr. Mocre is the adaptor of words to this composition, which is a tirana, arranged by Mr. Bishop.""
Question: ""What is the given name of Mr. Mocre?""

Answer:",;,Q315346,person,Q16428906,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Mr. Bishop?,Henry; Rowley,"Mr. Mocre is the adaptor of words to this composition, which is a tirana, arranged by Mr. Bishop.",Mr. Bishop,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mr. Bishop""
Sentence: ""Mr. Mocre is the adaptor of words to this composition, which is a tirana, arranged by Mr. Bishop.""
Question: ""What is the given name of Mr. Bishop?""

Answer:",;,Q1200639,person,Q1158477;Q21500230,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Rameau?,Jean-Philippe,"Rameau was in despair, and thought to renounce the theatre.",Rameau,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Rameau""
Sentence: ""Rameau was in despair, and thought to renounce the theatre.""
Question: ""What is the given name of Rameau?""

Answer:",Rameau,Q1145,person,Q16290326,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of H. Lazarus?,Henry,"F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.",H. Lazarus,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""H. Lazarus""
Sentence: ""F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.""
Question: ""What is the given name of H. Lazarus?""

Answer:",H.,Q5724751,person,Q1158477,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of J. Thomas?,John,"F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.",J. Thomas,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""J. Thomas""
Sentence: ""F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.""
Question: ""What is the given name of J. Thomas?""

Answer:",J.,Q1701921,person,Q4925477,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Batiste?,Édouard,"Batiste’s Andante in G, an Offertoire by Lefébure - Wély, 2 Fugue by Mendelssohn, and Gounod’s",Batiste,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Batiste""
Sentence: ""Batiste’s Andante in G, an Offertoire by Lefébure - Wély, 2 Fugue by Mendelssohn, and Gounod’s""
Question: ""What is the given name of Batiste?""

Answer:",;,Q274231,person,Q221774,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Lefébure - Wély?,James; Louis; Alfred,"Batiste’s Andante in G, an Offertoire by Lefébure - Wély, 2 Fugue by Mendelssohn, and Gounod’s",Lefébure - Wély,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Lefébure - Wély""
Sentence: ""Batiste’s Andante in G, an Offertoire by Lefébure - Wély, 2 Fugue by Mendelssohn, and Gounod’s""
Question: ""What is the given name of Lefébure - Wély?""

Answer:",Lefébure,Q546919,person,Q677191;Q2897866;Q3480335,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Mendelssohn?,Felix,"Batiste’s Andante in G, an Offertoire by Lefébure - Wély, 2 Fugue by Mendelssohn, and Gounod’s",Mendelssohn,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mendelssohn""
Sentence: ""Batiste’s Andante in G, an Offertoire by Lefébure - Wély, 2 Fugue by Mendelssohn, and Gounod’s""
Question: ""What is the given name of Mendelssohn?""

Answer:",Felix,Q46096,person,Q18177136,Q18177136,1,1,0,0,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Gounod?,Charles-François,"Batiste’s Andante in G, an Offertoire by Lefébure - Wély, 2 Fugue by Mendelssohn, and Gounod’s",Gounod,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Gounod""
Sentence: ""Batiste’s Andante in G, an Offertoire by Lefébure - Wély, 2 Fugue by Mendelssohn, and Gounod’s""
Question: ""What is the given name of Gounod?""

Answer:",;,Q180278,person,Q5074730,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Mendelssohn?,Felix,"There were aymptoms of weariness, to be sute, in some of the high tenors in the last piece, that noble double chorus from Mendelssohn's “Oedipus,’ and",Mendelssohn,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mendelssohn""
Sentence: ""There were aymptoms of weariness, to be sute, in some of the high tenors in the last piece, that noble double chorus from Mendelssohn's “Oedipus,’ and""
Question: ""What is the given name of Mendelssohn?""

Answer:",;,Q46096,person,Q18177136,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Earl of Cawdor?,John,"Under the Direction of the Earl of Cawdor, Wednesday, April 24, 1833.",Earl of Cawdor,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Earl of Cawdor""
Sentence: ""Under the Direction of the Earl of Cawdor, Wednesday, April 24, 1833.""
Question: ""What is the given name of Earl of Cawdor?""

Answer:",;,Q6224952,person,Q4925477,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Dr. Burney?,Charles,Of the publication of Volume II. of Dr. Burney’s great work we have the following account:,Dr. Burney,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Dr. Burney""
Sentence: ""Of the publication of Volume II. of Dr. Burney’s great work we have the following account:""
Question: ""What is the given name of Dr. Burney?""

Answer:",;,Q547002,person,Q2958359,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of M. Eberwein?,Traugott,"On the same occasion, a quintett and chorus from Jerusalem delivered, an oratorio by M. Eberwein, which is still in MS. was received with much applause.",M. Eberwein,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""M. Eberwein""
Sentence: ""On the same occasion, a quintett and chorus from Jerusalem delivered, an oratorio by M. Eberwein, which is still in MS. was received with much applause.""
Question: ""What is the given name of M. Eberwein?""

Answer:",M.,Q215521,person,Q15680647,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Mendelssohn?,Felix,The programme consisted of selections from the Messiah and Mendelssohn’s Hymn of Praise.,Mendelssohn,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mendelssohn""
Sentence: ""The programme consisted of selections from the Messiah and Mendelssohn’s Hymn of Praise.""
Question: ""What is the given name of Mendelssohn?""

Answer:",;,Q46096,person,Q18177136,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Louis Dien1?,Louis,The Music adapted from SPINDLER’s HUSARENRITT by Louis Dien1.,Louis Dien1,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Louis Dien1""
Sentence: ""The Music adapted from SPINDLER’s HUSARENRITT by Louis Dien1.""
Question: ""What is the given name of Louis Dien1?""

Answer:",Louis,Q19900926,person,Q2897866,Q97156058,0,0,1,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Weber?,Carl; Maria,Some think they detect already in Weber's “Preciosa” and,Weber,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Weber""
Sentence: ""Some think they detect already in Weber's “Preciosa” and""
Question: ""What is the given name of Weber?""

Answer:",;,Q154812,person,Q2529610;Q25413386,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of Mendelssohn?,Felix,The first fart of the programme consisted of selections from the works of Mendelssohn.,Mendelssohn,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mendelssohn""
Sentence: ""The first fart of the programme consisted of selections from the works of Mendelssohn.""
Question: ""What is the given name of Mendelssohn?""

Answer:",;,Q46096,person,Q18177136,,0,0,0,1,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
What is the given name of James Perry?,James,"Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle.",James Perry,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""James Perry""
Sentence: ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle.""
Question: ""What is the given name of James Perry?""

Answer:",James,Q15047460,person,Q677191,Q677191,1,1,0,0,QID,0,0.5374449339207048,0.14352941176470588,0.22655524605385327
