question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,source_file,source_approach,model,retriever,document,retrieved_context_ids,retrieved_context_texts,complete_prompt,vote_count,unique_qids,all_qids_voted,source_approaches,voting_algorithm,threshold,multi_valued_support,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the given name of Antoine Law?,,"Antoine Law rent -Baudron was born at Amiens, i in 117 43.",Antoine Law,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Antoine Law""
Sentence: ""Antoine Law rent -Baudron was born at Amiens, i in 117 43.""
Question: ""What is the given name of Antoine Law?""

Answer:","Antoine-Augustin Parmentier (1737-1813) was recognized as a pivala"".
Answer: Antoine",NIL,person,Q15235674,Q15235674,1,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,7,1,Q15235674;Q15235674;Q15235674;Q15235674;Q15235674;Q15235674;Q15235674,ZS+RAG,Boyer-Moore-50pct,0.5,False,1,0,0,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
What is the given name of Arthur Bent?,,"The principal pieces in the programme were Mendelssohn's String Quintet in B flat (Op. 87) and Svendsen’s String Octet in A (Op. 3), the latter being played by Messrs. Arthur Bent, Wallace Sutcliffe, William Ackroyd, Alfred Wall, Alfred Hobday, Percy Kearne, Paul Ludwig; and Tennyson Werge.",Arthur Bent,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Arthur Bent""
Sentence: ""The principal pieces in the programme were Mendelssohn's String Quintet in B flat (Op. 87) and Svendsen’s String Octet in A (Op. 3), the latter being played by Messrs. Arthur Bent, Wallace Sutcliffe, William Ackroyd, Alfred Wall, Alfred Hobday, Percy Kearne, Paul Ludwig; and Tennyson Werge.""
Question: ""What is the given name of Arthur Bent?""

Answer:","Arthur Bent, and Mr. Sidney Alford""

Question: ""What is the given name of Arthur Bent?""
Answer: 
Arthur",NIL,person,,,0,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,0,0,,ZS+RAG,Boyer-Moore-50pct,0.5,False,0,0,0,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
What is the given name of B.?,,"B., Oxon.; W. J. Jennings, B.A.; T. C. Hatton, B.A. & c.",B.,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""B.""
Sentence: ""B., Oxon.; W. J. Jennings, B.A.; T. C. Hatton, B.A. & c.""
Question: ""What is the given name of B.?""

Answer:","Oxf. Ed.

Based on the provided sentence, the given name(s) are:

Answer: W. J.",NIL,person,,,0,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,0,0,,ZS+RAG,Boyer-Moore-50pct,0.5,False,0,0,0,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
What is the given name of Bart?,,"The chair was occupied en the occasion by Sir Thomas Gladstone, Bart.",Bart,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Bart""
Sentence: ""The chair was occupied en the occasion by Sir Thomas Gladstone, Bart.""
Question: ""What is the given name of Bart?""

Answer:","Bart is referring to the title ""Bart""?

Given the person ""Bart"" occurring in the sentence ""The chair was taken by Sir Humphrey Waldron, KC, Bart, in the presence of the Queen and Roberta Waldron and Rhoda Mary, the chair was taken by Sir Humphrey Waldron, KC, Bart, in the presence of the Queen and Roberta Waldron and Rhoda Mary.

Answer: The sentence does not provide a specific given name for person referred by ""Bart"";",NIL,person,,,0,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,0,0,,ZS+RAG,Boyer-Moore-50pct,0.5,False,0,0,0,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
What is the given name of Beasley?,,"Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.",Beasley,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Beasley""
Sentence: ""Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.""
Question: ""What is the given name of Beasley?""

Answer:","Llewellyn Bagnall met with Beasley at the event last Friday. Earlier, Owen Windsor was seen with Karen Beck.
What is the given name of Beasley?""
Answer: Llewellyn",NIL,person,,,0,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,0,0,,ZS+RAG,Boyer-Moore-50pct,0.5,False,0,0,0,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
What is the given name of Beata Francis?,,"Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.",Beata Francis,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Beata Francis""
Sentence: ""Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.""
Question: ""What is the given name of Beata Francis?""

Answer:","Beata Franca
""The penultimate name of Alfred Edward""

Beata Franca is a common given name for a person. In the sentence ""Beata Franca is a well-known author from Poland, and she has written several books on Polish literature and culture.

Answer: Beata",NIL,person,Q338015,Q338015,0,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,6,1,Q338015;Q338015;Q338015;Q338015;Q338015;Q338015,ZS+RAG,Boyer-Moore-50pct,0.5,False,1,0,0,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
What is the given name of Beck Marshall?,,"With my wife to the King’s House to see. ‘The Virgin Martyr,’ * the first time it hath been acted a great while, and itis mighty pleasant; not that the play is worth much, but it is finely acted by Beck Marshall.",Beck Marshall,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Beck Marshall""
Sentence: ""With my wife to the King’s House to see. ‘The Virgin Martyr,’ * the first time it hath been acted a great while, and itis mighty pleasant; not that the play is worth much, but it is finely acted by Beck Marshall.""
Question: ""What is the given name of Beck Marshall?""

Answer:","Beck Marshall appears in this sentence. In the sentence ""Beck Marshall is a testament to John Lyly's influence."", who is the author of the book 'Litte by Design'?""
Beck",NIL,person,Q60185145,Q19819759,0,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,1,1,Q19819759,ZS+RAG,Boyer-Moore-50pct,0.5,False,0,1,1,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
What is the given name of Benson?,,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",Benson,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Benson""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Question: ""What is the given name of Benson?""

Answer:","GIGA is not a person — rather it is a research project.
Given the person ""Benson"" occurring in the sentence ""G. Benson, E.P. Kingsley         04. G. (2010) 'Modern Greek Travellers' Atlas: a Study of Duality. D.N. Howes, editor. The Other Voice, Victoria University, Wellington, Volume 28(1):93-113.
Given the person ""G. Benson, E.P. Kingsley         04. G. (2010) 'Modern Greek Travellers' Atlas: a Study of Duality. D.N. Howes, editor. The Other Voice, Victoria University, Wellington, Volume 28(1):93-113.
Answer: G.",NIL,person,,,0,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,0,0,,ZS+RAG,Boyer-Moore-50pct,0.5,False,0,0,0,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
What is the given name of Berthaume?,,"Charles Phillippe Lafont, a very distinguished violinist, began to learn the violin with his mother, who was the sister of Berthaume, when yet very young.",Berthaume,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Berthaume""
Sentence: ""Charles Phillippe Lafont, a very distinguished violinist, began to learn the violin with his mother, who was the sister of Berthaume, when yet very young.""
Question: ""What is the given name of Berthaume?""

Answer:","There is no given name provided in the sentence.

Given the person: ""Bertha?""
Sentence: ""Charles O'Malley, the second son of Mathew, furthered his musical education in Cologne under Dussek, and became first, assistant, and subsequently the chief conductor of his father's choir.""

Answer: Bertha",NIL,person,,,0,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,0,0,,ZS+RAG,Boyer-Moore-50pct,0.5,False,0,0,0,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
What is the given name of Bow?,,", Bow, E. — E. Carper is prepared to send Specifications for building Organs of very superior materials and workmanship.",Bow,"Your task is to determine the given name(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Bow""
Sentence: "", Bow, E. — E. Carper is prepared to send Specifications for building Organs of very superior materials and workmanship.""
Question: ""What is the given name of Bow?""

Answer:","Eldon, John P. N.
What is the given name of Bow in the sentence ""[Eldon, John P. N.]?""
Bow",NIL,person,,,0,QA_GivenName_nil_noctx_openrouter_microsoft_phi-3-medium-128k-instruct_20250424_linked.csv,ZS,microsoft_phi-3-medium-128k-instruct,,,,,,0,0,,ZS+RAG,Boyer-Moore-50pct,0.5,False,0,0,0,NIL,0,0.3472222222222222,0.45454545454545453,0.3937007874015748
