question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,source_file,source_approach,model,retriever,document,retrieved_context_ids,retrieved_context_texts,complete_prompt,vote_count,unique_qids,all_qids_voted,source_approaches,voting_algorithm,threshold,multi_valued_support,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the occupation of Dr. Sponr?,composer; conductor; musician; violinist; musicologist; music educator,Dr. Sponr attended a musical meeting of the Society of British Musicians this morning. — Particulars in our next.,Dr. Sponr,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. Sponr""
Sentence: ""Dr. Sponr attended a musical meeting of the Society of British Musicians this morning. — Particulars in our next.""
Question: ""What is the occupation of Dr. Sponr?""

Answer:",:musician,Q57226,person,Q36834;Q158852;Q639669;Q1259917;Q14915627;Q16145150,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,19,8,Q639669;Q36834;Q228422;Q16145150;Q14915627;Q639669;Q36834;Q639669;Q36834;Q228422;Q16145150;Q6430706;Q639669;Q36834;Q639669;Q36834;Q228422;Q1350157;Q20669622,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Dragonetti?,composer; musician,"This gentleman, whose talents and amiable enjoying disposition still preserve his memory in the lively affection and esteem of his acquaintance, was an admirable chamber singer, and particularly excelled in Mozart’s music, which he sang with the same accent and inflections of tone as Dragonetti on his bass.",Dragonetti,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dragonetti""
Sentence: ""This gentleman, whose talents and amiable enjoying disposition still preserve his memory in the lively affection and esteem of his acquaintance, was an admirable chamber singer, and particularly excelled in Mozart’s music, which he sang with the same accent and inflections of tone as Dragonetti on his bass.""
Question: ""What is the occupation of Dragonetti?""

Answer:",;bass singer,Q504490,person,Q36834;Q639669,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,11,4,Q98834013;Q98834013;Q177220;Q98834013;Q177220;Q719678;Q98834013;Q639669;Q98834013;Q719678;Q177220,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Dugald Stewart?,writer; mathematician; historian; university teacher; philosopher,"Lord Bacon, Addison, Dr. Brown, Dugald Stewart, and many others,. are often betrayed into unconscious absurdities respecting musical effects by their ignorance of the science.",Dugald Stewart,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dugald Stewart""
Sentence: ""Lord Bacon, Addison, Dr. Brown, Dugald Stewart, and many others,. are often betrayed into unconscious absurdities respecting musical effects by their ignorance of the science.""
Question: ""What is the occupation of Dugald Stewart?""

Answer:",:philosopher; theologian,Q218254,person,Q36180;Q170790;Q201788;Q1622272;Q4964182,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,17,6,Q4964182;Q1234713;Q4964182;Q12010805;Q19788990;Q4964182;Q12010805;Q37226;Q4964182;Q3400985;Q4964182;Q12010805;Q19788990;Q4964182;Q3400985;Q4964182;Q12010805,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Duke of Cumberland?,military personnel; politician,"Wis Royal Highness the Duke of Cumberland, Thursday, March 4th, 1824.",Duke of Cumberland,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Duke of Cumberland""
Sentence: ""Wis Royal Highness the Duke of Cumberland, Thursday, March 4th, 1824.""
Question: ""What is the occupation of Duke of Cumberland?""

Answer:",duke; nobleman; prince,Q162302,person,Q47064;Q82955,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,32,12,Q58481980;Q16744001;Q12886381;Q189290;Q16744001;Q58481980;Q228422;Q705996;Q228422;Q516590;Q11573099;Q11573099;Q1402561;Q36834;Q228422;Q1402561;Q2478141;Q1402561;Q1402561;Q12886381;Q228422;Q705996;Q1402561;Q228422;Q12886381;Q1402561;Q228422;Q228422;Q15472169;Q1402561;Q228422;Q15472169,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Duke of Edinburgh?,politician; philatelist; aristocrat,"the Duke of Edinburgh publicly announced that there was no intention, in founding this Institution, of interfering with the operations of the Royal Academy of Music; and that many other speakers, including Sir Julius Benedict, expressed their intention of supporting the new school as an ally, and not as a rival, of the older one.",Duke of Edinburgh,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Duke of Edinburgh""
Sentence: ""the Duke of Edinburgh publicly announced that there was no intention, in founding this Institution, of interfering with the operations of the Royal Academy of Music; and that many other speakers, including Sir Julius Benedict, expressed their intention of supporting the new school as an ally, and not as a rival, of the older one.""
Question: ""What is the occupation of Duke of Edinburgh?""

Answer:",: royal; patron of the arts,Q158143,person,Q82955;Q1475726;Q2478141,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,11,5,Q15472169;Q12362622;Q11573099;Q15472169;Q12362622;Q516590;Q372436;Q11573099;Q15472169;Q15472169;Q11573099,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Durante?,composer,Louis Capotorti — who passes for a harmonist of Durante’ Ss.,Durante,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Durante""
Sentence: ""Louis Capotorti — who passes for a harmonist of Durante’ Ss.""
Question: ""What is the occupation of Durante?""

Answer:",composer,Q314221,person,Q36834,Q36834,1,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,24,6,Q36834;Q36834;Q639669;Q36834;Q639669;Q36834;Q639669;Q177220;Q36834;Q36834;Q36834;Q16031530;Q765778;Q177220;Q36834;Q765778;Q36834;Q36834;Q639669;Q36834;Q5371902;Q36834;Q36834;Q36834,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of E. H. Thorne?,composer; organist,"Baptiste Calkin, Boyton Smith, E. H. Thorne, W. G. Cusins, E. M. Delaborde, E. Silas, John Hullah, E. H. Turpin, Franz Nava, F. E. Gladstone, C. W. Lavington, J. E. Richardson, R. Forsey Brion, and J. Tilleard.",E. H. Thorne,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""E. H. Thorne""
Sentence: ""Baptiste Calkin, Boyton Smith, E. H. Thorne, W. G. Cusins, E. M. Delaborde, E. Silas, John Hullah, E. H. Turpin, Franz Nava, F. E. Gladstone, C. W. Lavington, J. E. Richardson, R. Forsey Brion, and J. Tilleard.""
Question: ""What is the occupation of E. H. Thorne?""

Answer:",musician; composer,Q5345615,person,Q36834;Q765778,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,20,7,Q639669;Q36834;Q36834;Q639669;Q639669;Q36834;Q228422;Q639669;Q36834;Q228422;Q177220;Q36834;Q639669;Q36834;Q639669;Q36834;Q228422;Q486748;Q765778;Q16145150,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Earl of Cawdor?,politician,"Under the Direction of the Earl of Cawdor, Wednesday, April 24, 1833.",Earl of Cawdor,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Earl of Cawdor""
Sentence: ""Under the Direction of the Earl of Cawdor, Wednesday, April 24, 1833.""
Question: ""What is the occupation of Earl of Cawdor?""

Answer:",:nobleman; peer; landowner,Q6224952,person,Q82955,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,14,7,Q16744001;Q110315045;Q1483709;Q228422;Q228422;Q705996;Q228422;Q1198887;Q15472169;Q16744001;Q228422;Q1198887;Q228422;Q1198887,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Eaton Faning?,composer; music educator,", Arthur Sullivan, Mus. D., Cantab., the Conductor, and the Principal — Eaton Faning.",Eaton Faning,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Eaton Faning""
Sentence: "", Arthur Sullivan, Mus. D., Cantab., the Conductor, and the Principal — Eaton Faning.""
Question: ""What is the occupation of Eaton Faning?""

Answer:",Principal; Conductor,Q5331349,person,Q36834;Q16145150,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,17,7,Q7245049;Q228422;Q7245049;Q228422;Q228422;Q7245049;Q7245049;Q2675537;Q228422;Q7245049;Q639669;Q36834;Q228422;Q37226;Q19788990;Q228422;Q7245049,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Ebdon?,composer; organist,Ebdon’s Magnificat and Nunc dimittis in C were admirably sung.,Ebdon,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Ebdon""
Sentence: ""Ebdon’s Magnificat and Nunc dimittis in C were admirably sung.""
Question: ""What is the occupation of Ebdon?""

Answer:",composer,Q3525084,person,Q36834;Q765778,Q36834,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,13,5,Q36834;Q36834;Q765778;Q1076502;Q36834;Q228422;Q36834;Q36834;Q177220;Q36834;Q36834;Q765778;Q1076502,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Ebers?,businessperson; bookseller,"Ebers takes the King’s Theatre, 187; Letters to Garcia, 191 Emdin’s Duet, 258: English and Italian Tone,",Ebers,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Ebers""
Sentence: ""Ebers takes the King’s Theatre, 187; Letters to Garcia, 191 Emdin’s Duet, 258: English and Italian Tone,""
Question: ""What is the occupation of Ebers?""

Answer:",:actor; playwright; theatre manager,Q6231101,person,Q43845;Q998550,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,17,10,Q33999;Q214917;Q1776724;Q1776724;Q17994313;Q1776724;Q12794619;Q2462658;Q1350157;Q1930187;Q12010805;Q1776724;Q482980;Q1776724;Q17994313;Q1776724;Q17994313,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Edward I.?,monarch; politician,"In the reign of Edward I., it again rose to eminence.",Edward I.,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Edward I.""
Sentence: ""In the reign of Edward I., it again rose to eminence.""
Question: ""What is the occupation of Edward I.?""

Answer:",king,Q57798,person,Q116;Q82955,Q12097,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,12,3,Q12097;Q12097;Q116;Q12097;Q116;Q12097;Q1097498;Q12097;Q12097;Q116;Q12097;Q1097498,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,1,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Eichner?,composer,Eichner died at the beginning a of the year 1777.,Eichner,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Eichner""
Sentence: ""Eichner died at the beginning a of the year 1777.""
Question: ""What is the occupation of Eichner?""

Answer:",,Q473837,person,Q36834,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,13,6,Q36834;Q16145150;Q36834;Q2675537;Q639669;Q37226;Q36834;Q12310971;Q36834;Q12310971;Q36834;Q639669;Q12310971,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Elgar?,composer; conductor,"The Choral Society opened its sixteenth season in the Drill Hall on November 2 with a complete Elgar programme: ‘The Black Knight,’ ‘The Banner of St. George,’ ‘Imperial March,’ ‘In Hammersbach’ (from ‘The Bavarian Highlands’), and the ‘Pomp and Circumstance’ March No. 1.",Elgar,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Elgar""
Sentence: ""The Choral Society opened its sixteenth season in the Drill Hall on November 2 with a complete Elgar programme: ‘The Black Knight,’ ‘The Banner of St. George,’ ‘Imperial March,’ ‘In Hammersbach’ (from ‘The Bavarian Highlands’), and the ‘Pomp and Circumstance’ March No. 1.""
Question: ""What is the occupation of Elgar?""

Answer:",:composer; conductor,Q179631,person,Q36834;Q158852,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,15,3,Q36834;Q228422;Q36834;Q228422;Q1259917;Q36834;Q228422;Q36834;Q228422;Q36834;Q228422;Q36834;Q228422;Q36834;Q228422,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Emperor Joseph II?,monarch; military leader,"The Emperor Joseph II., ashamed of this neglect of native talent, determined to show his subjects what their own country could produce, and for this purpose engaged the services of Mozart, whose attachment to this Prince was so great that he wished never to leave him.",Emperor Joseph II,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Emperor Joseph II""
Sentence: ""The Emperor Joseph II., ashamed of this neglect of native talent, determined to show his subjects what their own country could produce, and for this purpose engaged the services of Mozart, whose attachment to this Prince was so great that he wished never to leave him.""
Question: ""What is the occupation of Emperor Joseph II?""

Answer:",:emperor; monarch; ruler,Q76555,person,Q116;Q1402561,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,21,4,Q39018;Q116;Q1097498;Q39018;Q1097498;Q116;Q39018;Q1097498;Q116;Q39018;Q1097498;Q116;Q39018;Q1097498;Q116;Q39018;Q116;Q15472169;Q39018;Q1097498;Q116,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
"What is the occupation of Ernest Augustus , Duke of Brunswick?",Catholic bishop,"In the course of his studies he had composed several masses, motets, hymns, kyries,. magnificats, and other June, 1832. works in the church - style, which were occasionally performed at the chapel at Munich, so greatly to his reputation, that Ernest Augustus, Duke of Brunswick, the father of George I. of England, though a Protestant prince, being a passionate lover of music, invited him to the court of Hanover, conferred on him, it has been said, the appointment of master of his chapel *, and committed to his care the management of the Opera, an entertainment which had then but lately found its way into Germany.","Ernest Augustus , Duke of Brunswick","Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Ernest Augustus , Duke of Brunswick""
Sentence: ""In the course of his studies he had composed several masses, motets, hymns, kyries,. magnificats, and other June, 1832. works in the church - style, which were occasionally performed at the chapel at Munich, so greatly to his reputation, that Ernest Augustus, Duke of Brunswick, the father of George I. of England, though a Protestant prince, being a passionate lover of music, invited him to the court of Hanover, conferred on him, it has been said, the appointment of master of his chapel *, and committed to his care the management of the Opera, an entertainment which had then but lately found its way into Germany.""
Question: ""What is the occupation of Ernest Augustus , Duke of Brunswick?""

Answer:",ruler; patron; music lover,Q372190,person,Q611644,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,19,7,Q1097498;Q516590;Q21625815;Q58481980;Q12886381;Q36834;Q15472169;Q58481980;Q15472169;Q58481980;Q1097498;Q58481980;Q12886381;Q15472169;Q58481980;Q15472169;Q58481980;Q12886381;Q15472169,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Ettore Fiori?,conductor; maestro,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",Ettore Fiori,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Ettore Fiori""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Question: ""What is the occupation of Ettore Fiori?""

Answer:",musician; artist,Q55912552,person,Q158852;Q1836630,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,13,6,Q639669;Q847689;Q639669;Q177220;Q11615883;Q177220;Q177220;Q177220;Q11615883;Q177220;Q16145150;Q177220;Q2865819,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of Euclid?,writer; mathematician,"Would the students in the London University be satisfied with Professor Morgan, if, in what he designated a course of lectures on Mathematics, he were content to regale them with a narrative of the life and adventures of Hermogenes — the birth and parentage of Euclid — the amours and idiosyncracies of Cardan the burning alive of Giordano Bruno and Vanini the simplicity and ingenious nature of the moral character of Spinoza — or the interesting peculiarities of Sir Isaac Newton’s dog?",Euclid,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Euclid""
Sentence: ""Would the students in the London University be satisfied with Professor Morgan, if, in what he designated a course of lectures on Mathematics, he were content to regale them with a narrative of the life and adventures of Hermogenes — the birth and parentage of Euclid — the amours and idiosyncracies of Cardan the burning alive of Giordano Bruno and Vanini the simplicity and ingenious nature of the moral character of Spinoza — or the interesting peculiarities of Sir Isaac Newton’s dog?""
Question: ""What is the occupation of Euclid?""

Answer:",: mathematician; geometer,Q8747,person,Q36180;Q170790,Q170790,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,13,3,Q170790;Q21772571;Q170790;Q21772571;Q170790;Q170790;Q21772571;Q170790;Q21772571;Q170790;Q21772571;Q170790;Q12010805,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
