question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,source_file,source_approach,model,retriever,document,retrieved_context_ids,retrieved_context_texts,complete_prompt,vote_count,unique_qids,all_qids_voted,source_approaches,voting_algorithm,threshold,multi_valued_support,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the occupation of Dr. Mackenzie?,composer; conductor; university teacher; music educator,"Despite this drawback, the Concert wasa brilliant success, and Dr. Mackenzie’s abilities as a conductor were watmly recognised. Mr. Brodsky, the new leader of the Hallé band, made a most tavourable impression on his first appearance before a Leeds audience by his highly poetic and technically perfect playing of the Mendelssohn Concerto, and Madame Marian McKenzie contributed several songs with good effect.",Dr. Mackenzie,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. Mackenzie""
Sentence: ""Despite this drawback, the Concert wasa brilliant success, and Dr. Mackenzie’s abilities as a conductor were watmly recognised. Mr. Brodsky, the new leader of the Hallé band, made a most tavourable impression on his first appearance before a Leeds audience by his highly poetic and technically perfect playing of the Mendelssohn Concerto, and Madame Marian McKenzie contributed several songs with good effect.""
Question: ""What is the occupation of Dr. Mackenzie?""

Answer:",conductor; musician; music educator; doctor,Q674739,person,Q36834;Q158852;Q1622272;Q16145150,Q228422,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,10,4,Q228422;Q639669;Q16145150;Q39631;Q228422;Q228422;Q228422;Q228422;Q228422;Q228422,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,1,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Dr. Pepusch?,composer; musicologist; music theorist,"“Lives of the Professors of Gresham College” is a list of musical works in manuscript of Dr. J. Bull, in possession of Dr. Pepusch",Dr. Pepusch,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. Pepusch""
Sentence: ""“Lives of the Professors of Gresham College” is a list of musical works in manuscript of Dr. J. Bull, in possession of Dr. Pepusch""
Question: ""What is the occupation of Dr. Pepusch?""

Answer:",composer; musician; professor; musicologist,Q371825,person,Q36834;Q14915627;Q16031530,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,66,13,Q36834;Q639669;Q19788990;Q14915627;Q36834;Q14915627;Q16145150;Q37226;Q2248623;Q639669;Q36834;Q19788990;Q3243461;Q39631;Q639669;Q36834;Q37226;Q2248623;Q14915627;Q16145150;Q19788990;Q639669;Q36834;Q19788990;Q3243461;Q182436;Q39631;Q639669;Q36834;Q37226;Q2248623;Q639669;Q36834;Q765778;Q3243461;Q19788990;Q39631;Q639669;Q36834;Q16031530;Q37226;Q2248623;Q482980;Q639669;Q36834;Q3243461;Q14915627;Q182436;Q19788990;Q39631;Q639669;Q36834;Q14915627;Q16145150;Q37226;Q2248623;Q639669;Q36834;Q14915627;Q3243461;Q39631;Q36834;Q639669;Q19788990;Q3243461;Q39631,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Dr. S. S. Wesley?,composer; choir director; instrumentalist,"’s 24th Psalm, adapted to the English version, by W. T. Freemantle (and revised by the late Dr. S. S. Wesley).",Dr. S. S. Wesley,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. S. S. Wesley""
Sentence: ""’s 24th Psalm, adapted to the English version, by W. T. Freemantle (and revised by the late Dr. S. S. Wesley).""
Question: ""What is the occupation of Dr. S. S. Wesley?""

Answer:",musician; composer; organist; music editor; reformer; clergyman,Q746420,person,Q36834;Q1076502;Q1278335,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,26,9,Q639669;Q36834;Q765778;Q6941738;Q36834;Q639669;Q765778;Q14915627;Q16145150;Q1076502;Q52553554;Q36834;Q639669;Q765778;Q639669;Q36834;Q765778;Q14915627;Q16145150;Q1076502;Q228422;Q36834;Q639669;Q765778;Q14915627;Q16145150,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Dr. Sponr?,composer; conductor; musician; violinist; musicologist; music educator,Dr. Sponr attended a musical meeting of the Society of British Musicians this morning. — Particulars in our next.,Dr. Sponr,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. Sponr""
Sentence: ""Dr. Sponr attended a musical meeting of the Society of British Musicians this morning. — Particulars in our next.""
Question: ""What is the occupation of Dr. Sponr?""

Answer:",musician; composer; conductor; musicologist; music educator,Q57226,person,Q36834;Q158852;Q639669;Q1259917;Q14915627;Q16145150,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,27,6,Q639669;Q36834;Q228422;Q14915627;Q16145150;Q639669;Q639669;Q36834;Q228422;Q765778;Q639669;Q36834;Q228422;Q765778;Q639669;Q36834;Q228422;Q14915627;Q16145150;Q639669;Q36834;Q228422;Q14915627;Q16145150;Q639669;Q36834;Q228422,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Dragonetti?,composer; musician,"This gentleman, whose talents and amiable enjoying disposition still preserve his memory in the lively affection and esteem of his acquaintance, was an admirable chamber singer, and particularly excelled in Mozart’s music, which he sang with the same accent and inflections of tone as Dragonetti on his bass.",Dragonetti,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dragonetti""
Sentence: ""This gentleman, whose talents and amiable enjoying disposition still preserve his memory in the lively affection and esteem of his acquaintance, was an admirable chamber singer, and particularly excelled in Mozart’s music, which he sang with the same accent and inflections of tone as Dragonetti on his bass.""
Question: ""What is the occupation of Dragonetti?""

Answer:",bassist; musician; virtuoso; double bassist,Q504490,person,Q36834;Q639669,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,30,6,Q584301;Q639669;Q214970;Q1214796;Q584301;Q214970;Q36834;Q1214796;Q639669;Q584301;Q36834;Q214970;Q1214796;Q639669;Q584301;Q639669;Q36834;Q177220;Q584301;Q1214796;Q639669;Q36834;Q584301;Q639669;Q36834;Q1214796;Q214970;Q1214796;Q639669;Q36834,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Dugald Stewart?,writer; mathematician; historian; university teacher; philosopher,"Lord Bacon, Addison, Dr. Brown, Dugald Stewart, and many others,. are often betrayed into unconscious absurdities respecting musical effects by their ignorance of the science.",Dugald Stewart,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dugald Stewart""
Sentence: ""Lord Bacon, Addison, Dr. Brown, Dugald Stewart, and many others,. are often betrayed into unconscious absurdities respecting musical effects by their ignorance of the science.""
Question: ""What is the occupation of Dugald Stewart?""

Answer:",philosopher; mathematician; astronomer; professor,Q218254,person,Q36180;Q170790;Q201788;Q1622272;Q4964182,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,31,9,Q4964182;Q170790;Q11063;Q19788990;Q4964182;Q12010805;Q2248623;Q19788990;Q4964182;Q12010805;Q2248623;Q974144;Q19788990;Q4964182;Q19788990;Q3400985;Q12010805;Q2248623;Q4964182;Q19788990;Q974144;Q12010805;Q2248623;Q4964182;Q12010805;Q901;Q3400985;Q19788990;Q4964182;Q12010805;Q2248623,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Duke of Cumberland?,military personnel; politician,"Wis Royal Highness the Duke of Cumberland, Thursday, March 4th, 1824.",Duke of Cumberland,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Duke of Cumberland""
Sentence: ""Wis Royal Highness the Duke of Cumberland, Thursday, March 4th, 1824.""
Question: ""What is the occupation of Duke of Cumberland?""

Answer:",nobleman; aristocrat; military leader; commander; politician; royal,Q162302,person,Q47064;Q82955,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,67,13,Q16744001;Q2478141;Q1402561;Q5152182;Q82955;Q1402561;Q16744001;Q5152182;Q12886381;Q132050;Q244741;Q228422;Q705996;Q16744001;Q516590;Q16744001;Q2478141;Q1402561;Q5152182;Q516590;Q705996;Q16744001;Q1402561;Q516590;Q228422;Q705996;Q16744001;Q2478141;Q516590;Q1402561;Q16744001;Q11573099;Q1402561;Q82955;Q2478141;Q16744001;Q1402561;Q516590;Q228422;Q705996;Q16744001;Q11573099;Q516590;Q2478141;Q228422;Q705996;Q639669;Q16744001;Q2478141;Q516590;Q1402561;Q228422;Q705996;Q16744001;Q2478141;Q516590;Q16744001;Q1402561;Q516590;Q16744001;Q2478141;Q1402561;Q16744001;Q2478141;Q705996;Q516590;Q1402561,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Duke of Edinburgh?,politician; philatelist; aristocrat,"the Duke of Edinburgh publicly announced that there was no intention, in founding this Institution, of interfering with the operations of the Royal Academy of Music; and that many other speakers, including Sir Julius Benedict, expressed their intention of supporting the new school as an ally, and not as a rival, of the older one.",Duke of Edinburgh,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Duke of Edinburgh""
Sentence: ""the Duke of Edinburgh publicly announced that there was no intention, in founding this Institution, of interfering with the operations of the Royal Academy of Music; and that many other speakers, including Sir Julius Benedict, expressed their intention of supporting the new school as an ally, and not as a rival, of the older one.""
Question: ""What is the occupation of Duke of Edinburgh?""

Answer:",royal; nobleman; philanthropist; patron,Q158143,person,Q82955;Q1475726;Q2478141,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,33,11,Q16744001;Q12362622;Q516590;Q516590;Q193432;Q639669;Q36834;Q228422;Q516590;Q639669;Q36834;Q11615883;Q2478141;Q12362622;Q193432;Q516590;Q193432;Q1371925;Q12031226;Q639669;Q36834;Q228422;Q516590;Q193432;Q639669;Q36834;Q228422;Q516590;Q193432;Q12031226;Q639669;Q36834;Q228422,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Durante?,composer,Louis Capotorti — who passes for a harmonist of Durante’ Ss.,Durante,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Durante""
Sentence: ""Louis Capotorti — who passes for a harmonist of Durante’ Ss.""
Question: ""What is the occupation of Durante?""

Answer:",composer,Q314221,person,Q36834,,1,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,34,5,Q36834;Q36834;Q639669;Q16145150;Q36834;Q639669;Q36834;Q639669;Q36834;Q36834;Q639669;Q765778;Q1076502;Q16145150;Q36834;Q639669;Q36834;Q639669;Q16145150;Q36834;Q639669;Q16145150;Q36834;Q639669;Q16145150;Q36834;Q639669;Q36834;Q639669;Q36834;Q639669;Q36834;Q639669;Q765778,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of E. H. Thorne?,composer; organist,"Baptiste Calkin, Boyton Smith, E. H. Thorne, W. G. Cusins, E. M. Delaborde, E. Silas, John Hullah, E. H. Turpin, Franz Nava, F. E. Gladstone, C. W. Lavington, J. E. Richardson, R. Forsey Brion, and J. Tilleard.",E. H. Thorne,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""E. H. Thorne""
Sentence: ""Baptiste Calkin, Boyton Smith, E. H. Thorne, W. G. Cusins, E. M. Delaborde, E. Silas, John Hullah, E. H. Turpin, Franz Nava, F. E. Gladstone, C. W. Lavington, J. E. Richardson, R. Forsey Brion, and J. Tilleard.""
Question: ""What is the occupation of E. H. Thorne?""

Answer:",musician; composer; organist,Q5345615,person,Q36834;Q765778,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,29,8,Q639669;Q36834;Q765778;Q639669;Q36834;Q228422;Q177220;Q16145150;Q486748;Q765778;Q639669;Q36834;Q228422;Q177220;Q16145150;Q765778;Q639669;Q36834;Q228422;Q177220;Q765778;Q16145150;Q639669;Q36834;Q228422;Q639669;Q36834;Q228422;Q974144,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Earl of Cawdor?,politician,"Under the Direction of the Earl of Cawdor, Wednesday, April 24, 1833.",Earl of Cawdor,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Earl of Cawdor""
Sentence: ""Under the Direction of the Earl of Cawdor, Wednesday, April 24, 1833.""
Question: ""What is the occupation of Earl of Cawdor?""

Answer:",nobleman; aristocrat; director; landlord; politician; leader,Q6224952,person,Q82955,,1,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,39,12,Q16744001;Q2478141;Q705996;Q618532;Q82955;Q1251441;Q705996;Q228422;Q639669;Q2478141;Q16744001;Q228422;Q705996;Q639669;Q2478141;Q16744001;Q705996;Q639669;Q228422;Q2478141;Q16744001;Q16744001;Q705996;Q516590;Q2478141;Q1251441;Q28930062;Q2462658;Q111382034;Q228422;Q705996;Q639669;Q16744001;Q2478141;Q228422;Q705996;Q16744001;Q2478141;Q516590,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Eaton Faning?,composer; music educator,", Arthur Sullivan, Mus. D., Cantab., the Conductor, and the Principal — Eaton Faning.",Eaton Faning,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Eaton Faning""
Sentence: "", Arthur Sullivan, Mus. D., Cantab., the Conductor, and the Principal — Eaton Faning.""
Question: ""What is the occupation of Eaton Faning?""

Answer:",Principal; conductor,Q5331349,person,Q36834;Q16145150,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,33,9,Q7245049;Q228422;Q228422;Q7245049;Q639669;Q16145150;Q228422;Q7245049;Q639669;Q16145150;Q1076502;Q765778;Q639669;Q228422;Q7245049;Q974144;Q36834;Q16145150;Q95674799;Q639669;Q36834;Q228422;Q7245049;Q16145150;Q228422;Q7245049;Q639669;Q16145150;Q1076502;Q639669;Q36834;Q974144;Q7245049,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Ebdon?,composer; organist,Ebdon’s Magnificat and Nunc dimittis in C were admirably sung.,Ebdon,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Ebdon""
Sentence: ""Ebdon’s Magnificat and Nunc dimittis in C were admirably sung.""
Question: ""What is the occupation of Ebdon?""

Answer:",composer; musician; organist,Q3525084,person,Q36834;Q765778,Q36834,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,11,3,Q36834;Q639669;Q765778;Q36834;Q36834;Q36834;Q36834;Q36834;Q639669;Q765778;Q36834,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Ebers?,businessperson; bookseller,"Ebers takes the King’s Theatre, 187; Letters to Garcia, 191 Emdin’s Duet, 258: English and Italian Tone,",Ebers,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Ebers""
Sentence: ""Ebers takes the King’s Theatre, 187; Letters to Garcia, 191 Emdin’s Duet, 258: English and Italian Tone,""
Question: ""What is the occupation of Ebers?""

Answer:",manager; theatre manager; impresario,Q6231101,person,Q43845;Q998550,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,31,16,Q2462658;Q1776724;Q17994313;Q1776724;Q11615883;Q639669;Q17994313;Q138858;Q847689;Q47541952;Q705996;Q1776724;Q17994313;Q4964182;Q2462658;Q639669;Q36834;Q17994313;Q2462658;Q1776724;Q12010805;Q482980;Q111382034;Q1776724;Q131524;Q43845;Q17994313;Q705996;Q1776724;Q131524;Q17994313,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Edward I.?,monarch; politician,"In the reign of Edward I., it again rose to eminence.",Edward I.,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Edward I.""
Sentence: ""In the reign of Edward I., it again rose to eminence.""
Question: ""What is the occupation of Edward I.?""

Answer:",king; monarch; ruler; sovereign,Q57798,person,Q116;Q82955,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,30,5,Q12097;Q116;Q1097498;Q2304859;Q12097;Q116;Q1097498;Q2304859;Q12097;Q116;Q1097498;Q2304859;Q1251441;Q12097;Q116;Q1097498;Q2304859;Q12097;Q116;Q1097498;Q2304859;Q12097;Q116;Q1097498;Q2304859;Q1251441;Q12097;Q116;Q1097498;Q2304859,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Eichner?,composer,Eichner died at the beginning a of the year 1777.,Eichner,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Eichner""
Sentence: ""Eichner died at the beginning a of the year 1777.""
Question: ""What is the occupation of Eichner?""

Answer:",composer; singer; musician; teacher; choirmaster; organist; Thomaskantor; cantor,Q473837,person,Q36834,,1,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,26,12,Q36834;Q177220;Q639669;Q37226;Q1076502;Q765778;Q641457;Q330679;Q36834;Q777952;Q639669;Q36834;Q777952;Q639669;Q36834;Q37226;Q11615883;Q36834;Q639669;Q12310971;Q36834;Q12310971;Q639669;Q36834;Q12310971;Q2675537,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
