retriever,llm,entity_type,llm_answer,qid_gold_true,linked_qid,sample_precision,sample_recall,sample_f1,TP,FP,FN,approach,approach_display
zero-shot,meta-llama_llama-3,NIL,composer; organist,Q36834;Q486748;Q765778,Q36834;Q765778,1.0,0.6666666666666666,0.8,2,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,lyricist; adapter; songwriter; poet; librettist,Q49757;Q753110,Q822146;Q61875042;Q753110;Q49757;Q8178443,0.4,1.0,0.5714285714285715,2,3,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,arranger; musician; composer; conductor,Q36834;Q158852,Q1643514;Q639669;Q36834;Q158852,0.5,1.0,0.6666666666666666,2,2,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; organist; theorist; opera composer; harpsichordist; musicologist; music educator; playwright; librettist,Q36834;Q765778;Q2490358;Q5371902;Q14915627;Q16031530;Q18931911,,0.0,0.0,0.0,0,0,7,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,musician; violinist,Q36834;Q118865;Q12800682;Q14915627;Q16145150;Q97572814,Q639669;Q1259917,0.0,0.0,0.0,0,2,6,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,musician; violist; violinist,Q36834;Q16145150,Q639669;Q899758;Q1259917,0.0,0.0,0.0,0,3,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; organist,Q36834;Q765778;Q1622272;Q16145150,Q36834;Q765778,1.0,0.5,0.6666666666666666,2,0,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,organist; composer,Q36834;Q486748;Q765778,Q765778;Q36834,1.0,0.6666666666666666,0.8,2,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; pianist; conductor; organist,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q486748;Q158852;Q765778,1.0,0.4444444444444444,0.6153846153846153,4,0,5,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer,Q36834;Q765778;Q14915627;Q16145150;Q21680663,Q36834,1.0,0.2,0.33333333333333337,1,0,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; pianist; organist; music director; educator,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q158852;Q486748;Q765778;Q1198887;Q974144,0.6666666666666666,0.4444444444444444,0.5333333333333333,4,2,5,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,nobleman; aristocrat; director; landlord; politician; leader,Q82955,Q16744001;Q2478141;Q705996;Q618532;Q82955;Q1251441,0.16666666666666666,1.0,0.2857142857142857,1,5,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,musicologist; historian; writer; author,Q36180;Q36834;Q201788;Q765778;Q5371902;Q14915627;Q20198542,Q14915627;Q201788;Q36180;Q482980,0.75,0.42857142857142855,0.5454545454545454,3,1,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer,Q36834;Q158852,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; pianist; organist; music educator,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q158852;Q486748;Q765778;Q16145150,1.0,0.5555555555555556,0.7142857142857143,5,0,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; arranger,Q639669;Q1028181,Q36834;Q639669;Q1643514,0.3333333333333333,0.5,0.4,1,2,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,Q36834;Q158852,1.0,0.3333333333333333,0.5,2,0,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; pianist; organist; music educator,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q158852;Q486748;Q765778;Q16145150,1.0,0.5555555555555556,0.7142857142857143,5,0,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,editor; journalist; publisher; newspaper owner,Q1930187,Q1607826;Q1930187;Q2516866;Q24266767,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; pianist; musicologist; music educator; conductor; virtuoso,Q36834,Q36834;Q639669;Q486748;Q14915627;Q16145150;Q158852;Q214970,0.14285714285714285,1.0,0.25,1,6,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; pianist; harpsichordist; music educator; conductor,Q36834;Q158852;Q14915627;Q16145150;Q18931911;Q19723482,Q36834;Q486748;Q5371902;Q16145150;Q158852,0.6,0.5,0.5454545454545454,3,2,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,pianist; composer; conductor; music educator,Q36834;Q37226;Q177220;Q486748;Q16145150,Q486748;Q36834;Q158852;Q16145150,0.75,0.6,0.6666666666666665,3,1,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer,Q36834;Q1259917,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; teacher; instructor; music educator,Q36834;Q639669,Q36834;Q639669;Q37226;Q777952;Q16145150,0.4,1.0,0.5714285714285715,2,3,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; harpist; pianist,Q36834;Q158852;Q14915627;Q16031530;Q16145150,Q36834;Q639669;Q3127709;Q486748,0.25,0.2,0.22222222222222224,1,3,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,poet; librettist; writer; dramatist,Q36180;Q49757;Q214917;Q250867;Q753110;Q8178443,Q49757;Q8178443;Q36180;Q214917,1.0,0.6666666666666666,0.8,4,0,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,poet; translator; psalmist; writer; clergyman; theologian,Q36180;Q49757;Q333634,Q49757;Q333634;Q36180;Q1234713,0.75,1.0,0.8571428571428571,3,1,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,playwright; poet; librettist; writer; dramatist,Q36180;Q49757;Q214917;Q250867;Q753110;Q8178443,Q214917;Q49757;Q8178443;Q36180;Q214917,1.0,0.6666666666666666,0.8,4,0,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,author; writer; researcher; scholar,Q36834;Q201788;Q250867;Q486748;Q14915627;Q16031530;Q16145150,Q482980;Q36180;Q1650915;Q2248623,0.0,0.0,0.0,0,4,7,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; singer; musician,Q36834;Q158852;Q1198887,Q36834;Q158852;Q177220;Q639669,0.5,0.6666666666666666,0.5714285714285715,2,2,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor,Q36834,Q36834;Q158852,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician,Q36834,Q36834;Q639669,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,historian; translator; writer; clergyman; scholar,Q201788,Q201788;Q333634;Q36180;Q2248623,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,consort; philanthropist; diplomat; soldier; politician; prince; patron of the arts,Q158852;Q177220;Q639669;Q765778;Q1028181,Q5784340;Q12362622;Q193391;Q4991371;Q82955;Q12886381;Q15472169,0.0,0.0,0.0,0,7,5,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,actress; comedian; performer,Q177220;Q2865819,Q21169216;Q245068;Q713200,0.0,0.0,0.0,0,3,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; pianist; organist; music educator,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q158852;Q486748;Q765778;Q16145150,1.0,0.5555555555555556,0.7142857142857143,5,0,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer,Q36834,Q36834,1.0,1.0,1.0,1,0,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,baronet; politician; member of parliament,Q82955,Q82955;Q486839,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,poet; librettist; playwright; writer,Q36180;Q49757;Q214917;Q250867;Q753110;Q8178443,Q49757;Q8178443;Q214917;Q36180,1.0,0.6666666666666666,0.8,4,0,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; adapter; musicologist; organist; choir director,Q36834;Q482980;Q5697103,Q36834;Q639669;Q61875042;Q14915627;Q765778;Q1076502,0.16666666666666666,0.3333333333333333,0.2222222222222222,1,5,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,musician; composer; organist; music editor; reformer; clergyman,Q36834;Q1076502;Q1278335,Q639669;Q36834;Q765778;Q6941738,0.25,0.3333333333333333,0.28571428571428575,1,3,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,musician; composer; violinist,Q36834;Q1259917;Q2675537;Q3153559,Q639669;Q36834;Q1259917,0.6666666666666666,0.5,0.5714285714285715,2,1,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,government official; public administrator; civil servant; bureaucrat; municipal officer; city official; administrative officer; local government officer,Q82955,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,Q36834;Q158852,1.0,0.3333333333333333,0.5,2,0,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,conductor; composer,Q36834;Q158852;Q765778;Q16145150,Q158852;Q36834,1.0,0.5,0.6666666666666666,2,0,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,Principal; conductor,Q36834;Q16145150,Q7245049;Q158852,0.0,0.0,0.0,0,2,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer,Q36834;Q158852;Q177220,Q36834,1.0,0.3333333333333333,0.5,1,0,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,violinist,Q36834;Q1259917,Q1259917,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,artist; painter,Q36834;Q486748;Q1622272;Q14915627;Q16145150;Q21680663,Q483501;Q1028181,0.0,0.0,0.0,0,2,6,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,patron; musician; composer; virtuoso; organist; choir director; musician; aficionado; musicologist; music educator; connoisseur,Q36834;Q158852;Q16145150,,0.0,0.0,0.0,0,0,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,philanthropist; aristocrat; donor; collector; patron; nobleman,Q82955;Q10732476;Q14915627,Q12362622;Q2478141;Q1968442;Q3243461;Q516590;Q16744001,0.0,0.0,0.0,0,6,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,singer; vocalist; actress; performer,Q2865819,Q177220;Q2643890;Q21169216;Q713200,0.0,0.0,0.0,0,4,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,conductor; pianist; composer; music educator; musician,Q36834;Q158852;Q486748;Q1622272;Q16145150,Q158852;Q486748;Q36834;Q16145150;Q639669,0.8,0.8,0.8000000000000002,4,1,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor,Q36834,Q36834;Q158852,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,singer;,Q158852;Q1836630,Q177220,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,singer; composer; musicologist; voice teacher; opera singer; tenor,Q37226;Q39631;Q177220;Q205375;Q1836630;Q2350126;Q2865819,Q177220;Q36834;Q14915627;Q7939609;Q2865819;Q27914,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,4,5,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,singer; teacher; musician; vocal coach,Q36834;Q37226;Q158852;Q16145150,Q177220;Q37226;Q639669;Q2981027,0.25,0.25,0.25,1,3,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,artist; illustrator; draftsman; portraitist; caricaturist,Q82955;Q483501;Q984276;Q1028181,Q483501;Q644687;Q24358464;Q21178131;Q3658608,0.2,0.25,0.22222222222222224,1,4,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; pianist; conductor; music educator,Q36834;Q158852;Q486748;Q1622272;Q16145150,Q36834;Q486748;Q158852;Q16145150,1.0,0.8,0.888888888888889,4,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,artist,Q36834,Q483501,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,singer; vocalist; musician; performer; artist; entertainer,Q2865819,Q177220;Q2643890;Q639669;Q713200;Q483501;Q138858,0.0,0.0,0.0,0,6,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,professor; composer; musician,Q36834;Q765778;Q5371902;Q81759238,Q19788990;Q36834;Q639669,0.3333333333333333,0.25,0.28571428571428575,1,2,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; professor; musicologist,Q36834;Q14915627;Q16031530,Q36834;Q639669;Q19788990;Q14915627,0.5,0.6666666666666666,0.5714285714285715,2,2,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; pianist; organist; conductor,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q486748;Q765778;Q158852,1.0,0.4444444444444444,0.6153846153846153,4,0,5,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; pianist,Q36834;Q486748;Q885122,Q36834;Q486748,1.0,0.6666666666666666,0.8,2,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,Sub-Dean; cleric; chaplain; priest; minister; religious leader,Q36180,Q11827459;Q208762;Q831474;Q83307,0.0,0.0,0.0,0,4,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,violinist,Q36834;Q177220;Q899758;Q1259917,Q1259917,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; virtuoso; pianist; musician; music educator,Q36834,Q36834;Q158852;Q214970;Q486748;Q639669;Q16145150,0.16666666666666666,1.0,0.2857142857142857,1,5,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor,Q36834;Q158852;Q177220;Q486748;Q14915627,Q36834;Q158852,1.0,0.4,0.5714285714285715,2,0,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; director; educator; music educator; school director,Q36834;Q158852;Q1198887;Q14915627;Q16031530,Q36834;Q639669;Q705996;Q974144;Q16145150;Q50940853,0.16666666666666666,0.2,0.1818181818181818,1,5,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; music educator; director; musician,Q36834;Q177220;Q765778,Q36834;Q16145150;Q705996;Q639669,0.25,0.3333333333333333,0.28571428571428575,1,3,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; organist; violinist; conductor,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,Q36834;Q639669;Q765778;Q1259917;Q158852,0.6,0.42857142857142855,0.5,3,2,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor,Q36834;Q765778;Q14915627;Q16145150;Q21680663,Q36834;Q158852,0.5,0.2,0.28571428571428575,1,1,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer,Q36834,Q36834,1.0,1.0,1.0,1,0,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,musicologist; composer; historian; musician; author; physician,Q36180;Q36834;Q201788;Q765778;Q5371902;Q14915627;Q20198542,Q14915627;Q36834;Q201788;Q639669;Q482980;Q39631,0.5,0.42857142857142855,0.4615384615384615,3,3,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; musician,Q36834,Q36834;Q158852;Q639669,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; pianist,Q36834;Q486748;Q1622272;Q14915627;Q16145150;Q21680663,Q36834;Q486748,1.0,0.3333333333333333,0.5,2,0,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,musician; composer; violinist,Q36834,Q639669;Q36834;Q1259917,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,violinist,Q36834,Q1259917,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,violinist; composer,Q36834;Q691031;Q1259917,Q1259917;Q36834,1.0,0.6666666666666666,0.8,2,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,musician; composer; violinist,Q36834;Q1259917,Q639669;Q36834;Q1259917,0.6666666666666666,1.0,0.8,2,1,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,violinist; musician; composer,Q36834;Q1259917,Q1259917;Q639669;Q36834,0.6666666666666666,1.0,0.8,2,1,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; conductor,Q36834,Q36834;Q639669;Q158852,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,Q36834;Q158852,1.0,0.3333333333333333,0.5,2,0,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; music theorist; organist,Q36834;Q765778;Q2490358;Q5371902;Q14915627;Q16031530;Q18931911,Q36834;Q639669;Q16031530;Q765778,0.75,0.42857142857142855,0.5454545454545454,3,1,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,military leader; general; revolutionary; politician,Q36180;Q47064;Q82955;Q178197;Q1397808;Q18814623,Q1402561;Q83460;Q3242115;Q82955,0.25,0.16666666666666666,0.2,1,3,5,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,singer,Q33999;Q2865819,Q177220,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,postal worker; mail carrier; postmaster; clerk,Q36834;Q765778;Q16145150,Q7234072;Q2180295;Q1416611;Q738142,0.0,0.0,0.0,0,4,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,artist; engraver; painter; illustrator; portraitist; draughtsman,Q36834,Q483501;Q329439;Q1028181;Q644687;Q21178131;Q683754,0.0,0.0,0.0,0,6,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,impresario,Q943995,Q3029406,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; harpist,Q36834;Q158852;Q2490358;Q3127709;Q14915627;Q16145150,Q36834;Q639669;Q3127709,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,clarinetist; musician,Q36834;Q118865,Q118865;Q639669,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; violinist; conductor,Q36834;Q158852;Q639669;Q1259917;Q14915627;Q16145150,Q36834;Q1259917;Q158852,1.0,0.5,0.6666666666666666,3,0,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; virtuoso; music educator; Kapellmeister; violinist,Q36834;Q158852;Q486748;Q14915627,Q36834;Q158852;Q214970;Q16145150;Q215793;Q1259917,0.3333333333333333,0.5,0.4,2,4,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; virtuoso; harpsichordist; pianist; music educator; musician,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q158852;Q214970;Q5371902;Q486748;Q16145150;Q639669,0.5714285714285714,0.6666666666666666,0.6153846153846153,4,3,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; opera producer; musician; conductor,Q36834;Q158852;Q639669;Q1259917;Q14915627;Q16145150,Q36834;Q639669;Q158852,1.0,0.5,0.6666666666666666,3,0,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator; kapellmeister,Q36834;Q158852;Q486748;Q14915627,,0.0,0.0,0.0,0,0,4,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; pianist; conductor; musicologist; violinist; organist; music educator,Q36834,Q36834;Q486748;Q158852;Q14915627;Q1259917;Q765778;Q16145150,0.14285714285714285,1.0,0.25,1,6,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,soprano; opera singer; vocalist,Q36834;Q2865819,Q2865819;Q2643890,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,poet,Q36180;Q49757;Q609016;Q26237228,Q49757,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer,Q36834;Q765778,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,musician; composer; harpist; music critic; music educator; concert promoter,Q36834;Q158852;Q2490358;Q3127709;Q14915627;Q16145150,Q639669;Q36834;Q3127709;Q1350157;Q16145150;Q3922927,0.5,0.5,0.5,3,3,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; pianist; arranger; musician; music educator; editor,Q36834;Q158852;Q486748;Q1231865;Q1259917;Q1622272;Q14915627;Q16145150;Q18939491,Q36834;Q486748;Q1643514;Q639669;Q16145150;Q1607826,0.5,0.3333333333333333,0.4,3,3,6,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,actor; comedian; playwright,Q639669,Q33999;Q245068;Q214917,0.0,0.0,0.0,0,3,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; musician; performer,Q36834;Q158852;Q765778;Q81759238,Q36834;Q158852;Q639669;Q713200,0.5,0.5,0.5,2,2,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; librettist; musician,Q36834,Q36834;Q8178443;Q639669,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,singer; opera singer; vocalist; musician; performer; artist,Q2865819,Q177220;Q2865819;Q2643890;Q639669;Q713200;Q483501,0.16666666666666666,1.0,0.2857142857142857,1,5,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,singer; opera singer; vocalist; musician; performer; artist,Q2643890;Q2865819,Q177220;Q2865819;Q2643890;Q639669;Q713200;Q483501,0.3333333333333333,1.0,0.5,2,4,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,writer; observer; sketch artist; author; poet,Q36180;Q49757;Q182436;Q8178443,Q36180;Q104853163;Q15296811;Q482980;Q49757,0.4,0.5,0.4444444444444445,2,3,2,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,founder,Q36180;Q808967;Q20669622,Q4479442,0.0,0.0,0.0,0,1,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; virtuoso; concertmaster; organist; choir director; musician; music educator,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,Q36834;Q158852;Q214970;Q691031;Q765778;Q1076502;Q639669;Q16145150,0.25,0.2857142857142857,0.26666666666666666,2,6,5,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; conductor; pianist; virtuoso; concertmaster; music educator; professor,Q36180;Q36834;Q158852;Q214970;Q250867;Q486748;Q16145150;Q21680663,Q36834;Q158852;Q486748;Q214970;Q691031;Q16145150;Q19788990,0.7142857142857143,0.625,0.6666666666666666,5,2,3,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician,Q36834,Q36834;Q639669,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer,Q36834;Q158852;Q1622272;Q14915627;Q16031530;Q16145150;Q18931911,Q36834,1.0,0.14285714285714285,0.25,1,0,6,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer,Q36834,Q36834,1.0,1.0,1.0,1,0,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,vicechairman,Q49757,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,music teacher; instructor; composer; musician,Q36834,Q2675537;Q777952;Q36834;Q639669,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,composer; musician; teacher; conductor,Q36834;Q158852;Q1259917,Q36834;Q639669;Q37226;Q158852,0.5,0.6666666666666666,0.5714285714285715,2,2,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,chaplain; musician; composer; choir director; organist,Q36834,Q208762;Q639669;Q36834;Q1076502;Q765778,0.2,1.0,0.33333333333333337,1,4,0,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,vocalist; singer,Q2865819,Q2643890;Q177220,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,meta-llama_llama-3,NIL,vocalist; singer,Q2865819,Q2643890;Q177220,0.0,0.0,0.0,0,2,1,ZS,ZS
